"name","gender","count","syllables"
"Lornalee","F",5,3
"Lorne","F",50,2
"Lorne","M",4245,2
"Lornell","M",6,2
"Loron","M",73,2
"Loronda","F",10,3
"Lorra","F",436,2
"Lorrae","F",10,2
"Lorrain","F",636,2
"Lorrain","M",10,2
"Lorraina","F",339,3
"Lorraine","F",208530,3
"Lorraine","M",935,3
"Lorrainne","F",16,3
"Lorrane","F",124,3
"Lorrayne","F",827,3
"Lorre","F",421,2
"Lorree","F",64,2
"Lorreen","F",15,2
"Lorrel","F",5,2
"Lorrell","F",7,2
"Lorren","F",404,2
"Lorren","M",368,2
"Lorrena","F",90,3
"Lorrenda","F",5,3
"Lorrene","F",556,3
"Lorrenzo","M",5,3
"Lorreta","F",5,3
"Lorretta","F",2708,3
"Lorri","F",8022,2
"Lorria","F",16,2
"Lorrian","F",5,2
"Lorriane","F",607,3
"Lorriann","F",63,2
"Lorrianne","F",32,3
"Lorrie","F",17277,2
"Lorrie","M",88,2
"Lorrieann","F",27,2
"Lorrin","F",244,2
"Lorrin","M",214,2
"Lorrina","F",55,3
"Lorrinda","F",105,3
"Lorrine","F",938,3
"Lorris","M",85,2
"Lorrisa","F",5,3
"Lorrita","F",16,3
"Lorry","F",1024,2
"Lorry","M",221,2
"Lorryn","F",56,2
"Lory","F",2228,2
"Lory","M",267,2
"Loryanna","F",5,3
"Loryn","F",1538,2
"Lorynn","F",122,2
"Loryssa","F",5,3
"Lossie","F",1189,2
"Lossie","M",24,2
"Lot","M",62,1
"Lota","F",586,2
"Lotanna","F",5,3
"Lotanna","M",12,3
"Lotasha","F",15,3
"Lotaya","F",5,2
"Lotella","F",5,3
"Lotha","F",5,2
"Lothar","M",68,2
"Lothario","M",6,3
"Lothrop","M",5,2
"Lotis","F",18,2
"Lotis","M",5,2
"Lotonya","F",15,3
"Lotosha","F",6,3
"Lotoya","F",466,2
"Lott","M",106,1
"Lotta","F",499,2
"Lotte","F",36,2
"Lotti","F",12,2
"Lottie","F",46106,2
"Lottie","M",133,2
"Lotty","F",5,2
"Lottye","F",23,2
"Lotus","F",1852,2
"Lotus","M",77,2
"Lou","F",33665,1
"Lou","M",3593,1
"Louaine","F",5,2
"Louan","F",76,1
"Louana","F",87,2
"Louann","F",5150,1
"Louanna","F",1314,2
"Louanne","F",1762,2
"Louard","M",5,1
"Louay","M",59,1
"Loubelle","F",5,3
"Louberta","F",50,3
"Loubertha","F",28,3
"Loucas","M",23,2
"Loucile","F",99,3
"Loucille","F",266,3
"Loucinda","F",236,3
"Loudean","F",11,2
"Loudell","F",33,2
"Loudella","F",5,3
"Louden","M",472,2
"Loudes","F",6,2
"Loudon","M",97,2
"Loueen","F",22,1
"Louell","F",10,1
"Louella","F",13070,2
"Louelle","F",12,2
"Louellen","F",483,2
"Louene","F",8,2
"Louese","F",18,2
"Louetta","F",1520,2
"Louette","F",20,2
"Loueva","F",20,2
"Lougene","F",30,3
"Lougene","M",11,3
"Lougenia","F",62,3
"Loui","M",74,1
"Louia","M",11,1
"Louida","F",52,2
"Louie","F",2190,1
"Louie","M",27966,1
"Louies","F",11,1
"Louiese","F",16,2
"Louina","F",5,2
"Louine","F",65,2
"Louis","F",2819,1
"Louis","M",394969,1
"Louisa","F",18828,2
"Louisa","M",5,2
"Louise","F",332672,2
"Louise","M",2183,2
"Louiseann","F",5,2
"Louisette","F",5,3
"Louisia","F",5,2
"Louisiana","F",300,3
"Louiza","F",76,2
"Loujean","F",11,2
"Louka","M",5,2
"Loukas","M",389,2
"Loukisha","F",69,3
"Loukya","F",42,2
"Loula","F",610,2
"Loulou","F",5,2
"Louna","F",69,2
"Lounell","F",115,2
"Lounette","F",91,3
"Loura","F",552,2
"Louraine","F",34,3
"Lourd","F",6,1
"Lourdes","F",14214,2
"Lourdes","M",69,2
"Lourdez","F",93,2
"Lourdine","F",5,3
"Louree","F",10,2
"Louren","F",58,2
"Lourena","F",43,3
"Lourence","M",5,3
"Lourene","F",250,3
"Louretha","F",6,3
"Louretta","F",256,3
"Louri","F",59,2
"Louria","F",17,2
"Lourie","F",575,2
"Lourinda","F",5,3
"Lourine","F",320,3
"Lourita","F",5,3
"Lousia","F",17,2
"Lousie","F",142,2
"Loutricia","F",5,3
"Louva","F",32,2
"Louvada","F",5,3
"Louvella","F",31,3
"Louvena","F",42,3
"Louvene","F",7,3
"Louvenia","F",3625,3
"Louvina","F",280,3
"Louvine","F",5,3
"Louvinia","F",265,3
"Louvonia","F",11,3
"Louwana","F",21,3
"Louwanna","F",16,3
"Lova","F",416,2
"Lovada","F",61,3
"Loval","M",5,2
"Lovanda","F",10,3
"Lovann","F",8,2
"Love","F",2666,2
"Love","M",824,2
"Lovea","F",12,2
"Loveah","F",125,2
"Loveaya","F",6,2
"Loveda","F",174,3
"Lovel","F",7,2
"Lovel","M",96,2
"Lovelace","M",142,4
"Lovelee","F",73,3
"Loveleen","F",43,3
"Loveless","M",50,3
"Lovelia","F",5,3
"Lovell","F",620,2
"Lovell","M",3259,2
"Lovella","F",1530,3
"Lovelle","F",115,3
"Lovelle","M",75,3
"Lovely","F",1697,3
"Lovely","M",12,3
"Lovelyn","F",85,3
"Lovelynn","F",49,3
"Lovena","F",420,3
"Lovene","F",62,3
"Lovenia","F",669,3
"Lovensky","M",5,3
"Lovera","F",22,3
"Lovern","F",10,2
"Lovern","M",11,2
"Loverne","F",5,3
"Loverne","M",10,3
"Lovesta","F",11,3
"Loveta","F",295,3
"Loveth","F",5,2
"Lovett","M",319,2
"Lovetta","F",1003,3
"Lovette","F",428,3
"Lovette","M",10,3
"Lovey","F",758,2
"Loveya","F",10,2
"Lovi","F",10,2
"Lovia","F",28,2
"Lovic","M",11,2
"Lovice","F",16,3
"Lovick","M",17,2
"Lovie","F",5758,2
"Lovie","M",627,2
"Lovilla","F",12,3
"Lovina","F",2080,3
"Lovine","F",5,3
"Lovinia","F",65,3
"Lovis","F",26,2
"Lovis","M",68,2
"Lovisa","F",32,3
"Lovita","F",12,3
"Lovonda","F",5,3
"Lovonia","F",10,3
"Lovonne","F",6,3
"Low","M",5,1
"Lowana","F",120,3
"Lowanda","F",457,3
"Lowanna","F",41,3
"Lowayne","F",5,3
"Lowe","F",5,2
"Lowe","M",40,2
"Lowel","M",40,2
"Lowell","F",347,2
"Lowell","M",41023,2
"Lowella","F",65,3
"Lowen","F",50,2
"Lowen","M",295,2
"Lowene","F",6,3
"Lowery","M",379,3
"Loweta","F",5,3
"Lowis","M",56,2
"Lowman","M",21,2
"Lowrey","M",10,2
"Lowrie","M",5,2
"Lowrine","F",5,3
"Lowry","F",15,2
"Lowry","M",465,2
"Lowyn","F",14,2
"Loxi","F",20,2
"Loxie","F",46,2
"Loxley","F",176,2
"Loxley","M",43,2
"Loxli","F",5,2
"Loxton","M",5,2
"Loy","F",872,1
"Loy","M",4096,1
"Loya","F",5,1
"Loyal","F",220,1
"Loyal","M",3993,1
"Loyall","M",5,1
"Loyaltee","F",10,2
"Loyalti","F",50,2
"Loyaltii","F",5,2
"Loyalty","F",659,2
"Loyalty","M",150,2
"Loyce","F",3503,2
"Loyce","M",775,2
"Loycie","F",5,2
"Loyd","F",86,1
"Loyd","M",22389,1
"Loyda","F",152,2
"Loyde","M",575,2
"Loydene","F",29,3
"Loye","F",173,1
"Loye","M",448,1
"Loyed","M",204,1
"Loyette","F",11,2
"Loyle","M",55,2
"Loyola","F",617,2
"Loys","F",139,1
"Loys","M",193,1
"Loyse","F",8,2
"Loza","F",61,2
"Lozell","M",5,2
"Lozelle","F",11,3
"Lozen","F",11,2
"Lrey","M",5,1
"Ltanya","F",515,2
"Ltonya","F",34,2
"Ltoya","F",10,1
"Lu","F",3995,1
"Lu","M",18,1
"Lua","F",300,1
"Luada","F",16,2
"Luai","M",15,1
"Lual","M",24,1
"Luan","F",515,1
"Luan","M",486,1
"Luana","F",4070,2
"Luanda","F",25,2
"Luane","F",241,2
"Luann","F",15423,1
"Luann","M",6,1
"Luanna","F",1774,2
"Luanne","F",8571,2
"Luar","M",10,1
"Luara","F",61,2
"Luay","M",101,1
"Luba","F",555,2
"Lubby","M",5,2
"Lubell","F",5,2
"Luberdie","F",5,3
"Lubert","M",10,2
"Luberta","F",1016,3
"Lubertha","F",696,3
"Lubie","F",5,2
"Lubie","M",17,2
"Lubina","F",5,3
"Lubna","F",333,2
"Lubov","F",17,2
"Luby","F",52,2
"Luby","M",291,2
"Luc","M",3214,1
"Luca","F",996,2
"Luca","M",25282,2
"Lucabella","F",6,4
"Lucah","M",201,2
"Lucais","M",5,2
"Lucan","M",378,2
"Lucanus","M",5,3
"Lucas","F",438,2
"Lucas","M",239865,2
"Lucca","F",480,2
"Lucca","M",3166,2
"Luccas","M",155,2
"Lucchese","F",5,3
"Lucchese","M",6,3
"Luccia","F",58,2
"Lucciana","F",145,3
"Lucciano","M",277,3
"Luce","F",11,2
"Lucea","F",10,2
"Luceal","F",226,2
"Lucecita","F",19,4
"Lucee","F",71,2
"Luceil","F",142,2
"Luceile","F",5,3
"Luceille","F",36,3
"Lucele","F",11,3
"Lucelenia","F",16,4
"Luceli","F",16,3
"Lucelia","F",126,3
"Lucell","F",5,2
"Lucella","F",61,3
"Lucelle","F",34,3
"Lucely","F",83,3
"Lucena","F",13,3
"Lucenda","F",41,3
"Lucendia","F",113,3
"Lucene","F",13,3
"Lucenia","F",5,3
"Lucerito","F",379,4
"Lucero","F",6652,3
"Lucero","M",191,3
"Lucertia","F",5,3
"Lucesita","F",11,4
"Lucetta","F",541,3
"Lucette","F",301,3
"Lucey","F",41,2
"Lucha","F",6,2
"Luchana","F",35,3
"Luchanna","F",5,3
"Luchia","F",5,2
"Luchiana","F",5,3
"Luchiano","M",93,3
"Luchina","F",13,3
"Luchious","M",5,2
"Luci","F",2308,2
"Lucia","F",41721,2
"Lucia","M",91,2
"Lucian","F",32,2
"Lucian","M",10305,2
"Luciana","F",9323,3
"Luciann","F",59,2
"Lucianna","F",1244,3
"Lucianne","F",251,3
"Luciano","M",11123,3
"Lucias","M",17,2
"Lucie","F",6412,2
"Luciel","F",581,2
"Luciele","F",5,3
"Luciell","F",17,2
"Luciella","F",40,3
"Lucielle","F",235,3
"Lucien","F",5,2
"Lucien","M",8325,2
"Lucienna","F",5,3
"Lucienne","F",1495,3
"Lucifer","M",115,3
"Lucija","F",16,3
"Lucil","F",47,2
"Lucila","F",2322,3
"Lucile","F",34636,3
"Lucile","M",96,3
"Lucilia","F",96,3
"Lucill","F",235,2
"Lucilla","F",853,3
"Lucille","F",223288,3
"Lucille","M",750,3
"Lucillia","F",56,3
"Lucillie","F",260,3
"Lucina","F",1298,3
"Lucinda","F",37417,3
"Lucinda","M",11,3
"Lucindia","F",157,3
"Lucindy","F",230,3
"Lucine","F",283,3
"Lucinia","F",5,3
"Lucino","M",36,3
"Lucio","M",5373,2
"Lucion","M",113,2
"Lucious","F",5,2
"Lucious","M",4589,2
"Lucita","F",188,3
"Lucius","M",8899,2
"Lucja","F",5,2
"Luck","M",5,1
"Luckas","M",39,2
"Luckey","M",15,2
"Luckie","F",15,2
"Luckie","M",27,2
"Lucky","F",453,2
"Lucky","M",3116,2
"Lucrecia","F",1002,3
"Lucresha","F",73,3
"Lucreshia","F",6,3
"Lucresia","F",56,3
"Lucreta","F",10,3
"Lucretia","F",10414,3
"Lucrezia","F",310,3
"Lucricia","F",11,3
"Lucritia","F",15,3
"Lucuis","M",15,2
"Lucus","M",1673,2
"Lucy","F",198222,2
"Lucy","M",622,2
"Lucya","F",10,2
"Lucyana","F",43,3
"Lucyann","F",171,2
"Lucyanna","F",49,3
"Lucyanne","F",5,3
"Lucye","F",24,2
"Lucyle","F",240,3
"Lucylle","F",219,3
"Lucymae","F",25,3
"Lucymarie","F",5,4
"Lucyna","F",14,3
"Lucynda","F",56,3
"Lucyrose","F",5,4
"Luda","F",276,2
"Luddie","F",201,2
"Luddie","M",23,2
"Luddy","M",5,2
"Ludean","F",154,2
"Ludell","F",247,2
"Ludella","F",118,3
"Ludelle","F",6,3
"Ludene","F",79,3
"Ludger","M",179,2
"Ludia","F",97,2
"Ludie","F",2687,2
"Ludie","M",270,2
"Ludine","F",10,3
"Ludivina","F",445,4
"Ludlow","M",21,2
"Ludmila","F",229,3
"Ludmilla","F",242,3
"Ludora","F",31,3
"Ludovic","M",32,3
"Ludovica","F",5,4
"Ludvig","M",16,2
"Ludvik","M",11,2
"Ludvina","F",5,3
"Ludwell","M",5,2
"Ludwig","M",2623,2
"Ludwik","M",23,2
"Ludwika","F",101,3
"Ludwin","M",158,2
"Ludwina","F",20,3
"Ludwing","M",17,2
"Ludy","F",212,2
"Ludy","M",21,2
"Lue","F",6473,1
"Lue","M",689,1
"Lueann","F",6,1
"Luease","F",5,2
"Lueberta","F",5,3
"Luebertha","F",16,3
"Luecile","F",35,3
"Luecille","F",11,3
"Luecinda","F",10,3
"Luedella","F",5,3
"Luedora","F",5,3
"Lueella","F",17,2
"Luegene","F",10,3
"Luegene","M",5,3
"Luegenia","F",12,3
"Luel","M",5,1
"Luell","F",16,1
"Luella","F",30258,2
"Luella","M",16,2
"Luellar","F",42,2
"Luelle","F",17,2
"Luellen","F",690,2
"Luellen","M",5,2
"Lueller","F",10,2
"Luena","F",6,2
"Luereatha","F",5,3
"Luerene","F",11,3
"Lueretha","F",5,3
"Lueseal","F",5,2
"Luethel","F",11,2
"Luetricia","F",5,3
"Luetta","F",2048,2
"Lueva","F",5,2
"Luevenia","F",567,3
"Luevertha","F",5,3
"Luevina","F",39,3
"Luevinia","F",13,3
"Luffy","M",12,2
"Lugarda","F",54,3
"Lugardita","F",5,4
"Lugene","F",665,3
"Lugene","M",746,3
"Lugenia","F",781,3
"Lugina","F",10,3
"Lugman","M",5,2
"Lui","M",102,1
"Luian","M",78,1
"Luicana","F",10,3
"Luida","F",5,2
"Luie","M",145,1
"Luiggi","M",13,2
"Luigi","M",3960,2
"Luigina","F",25,3
"Luigino","M",5,3
"Luigy","M",12,2
"Luis","F",1514,1
"Luis","M",270083,1
"Luisa","F",12152,2
"Luisa","M",33,2
"Luisafernanda","F",35,5
"Luisalberto","M",305,4
"Luisalejandro","M",11,5
"Luisalfredo","M",22,4
"Luisana","F",552,3
"Luisandres","M",11,3
"Luisandro","M",5,3
"Luisangel","M",1237,3
"Luisanna","F",35,3
"Luisantonio","M",223,4
"Luisarmando","M",5,4
"Luiscarlos","M",111,3
"Luisdaniel","M",68,3
"Luisdavid","M",86,3
"Luisdiego","M",7,3
"Luise","F",571,2
"Luise","M",5,2
"Luiseduardo","M",45,4
"Luisenrique","M",309,4
"Luisfelipe","M",63,4
"Luisfernando","M",284,4
"Luisgabriel","M",6,3
"Luisgerardo","M",11,4
"Luisgustavo","M",17,4
"Luisiana","F",12,3
"Luisita","F",6,3
"Luisito","M",15,3
"Luisjavier","M",5,3
"Luisjose","M",7,3
"Luismanuel","M",112,3
"Luismario","M",63,3
"Luismiguel","M",215,3
"Luispablo","M",6,3
"Luiz","M",3152,1
"Luiza","F",705,2
"Lujack","M",5,2
"Lujain","F",287,2
"Lujane","F",60,3
"Lujayn","F",53,2
"Lujean","F",291,2
"Lujuan","F",5,2
"Lujuana","F",75,3
"Luk","M",10,1
"Luka","F",361,2
"Luka","M",6107,2
"Lukacs","M",5,2
"Lukah","M",257,2
"Lukan","M",10,2
"Lukas","F",19,2
"Lukas","M",31774,2
"Lukasz","M",560,2
"Lukaus","M",5,2
"Luke","F",509,2
"Luke","M",261584,2
"Lukeanthony","M",5,4
"Luken","M",193,2
"Lukes","M",57,2
"Lukesha","F",21,3
"Lukeshia","F",11,3
"Lukeus","M",12,2
"Lukian","M",16,2
"Lukin","M",16,2
"Lukis","M",180,2
"Lukisha","F",79,3
"Lukka","M",50,2
"Lukkas","M",16,2
"Lukman","M",12,2
"Lukus","M",864,2
"Lukyan","M",11,2
"Lul","F",20,1
"Lula","F",84342,2
"Lula","M",344,2
"Lulabell","F",36,3
"Lulabelle","F",133,4
"Lulah","F",48,2
"Lulamae","F",150,3
"Lulani","F",57,3
"Lular","F",572,2
"Luler","F",5,2
"Luley","F",5,2
"Luli","F",5,2
"Lulia","F",140,2
"Lulie","F",182,2
"Lulla","F",447,2
"Lulu","F",12240,2
"Lulua","F",5,2
"Lulubell","F",10,3
"Lulubelle","F",80,4
"Lulwa","F",5,2
"Luly","F",5,2
"Lulya","F",6,2
"Lum","M",493,1
"Luma","F",123,2
"Luman","M",142,2
"Lumas","M",17,2
"Lumen","F",227,2
"Lumen","M",7,2
"Lumi","F",99,2
"Lumiere","F",5,3
"Lumin","F",11,2
"Lumina","F",74,3
"Luminara","F",6,4
"Lumir","M",160,2
"Lummie","F",77,2
"Lummie","M",41,2
"Lumumba","M",49,3
"Lun","F",52,1
"Luna","F",26720,2
"Luna","M",40,2
"Lunabella","F",66,4
"Lunabelle","F",79,4
"Lunafreya","F",10,3
"Lunah","F",68,2
"Lunamarie","F",18,4
"Lunamia","F",7,3
"Lunara","F",5,3
"Lunarae","F",20,3
"Lunarose","F",11,4
"Lunda","F",16,2
"Lunden","F",342,2
"Lunden","M",237,2
"Lundin","F",33,2
"Lundin","M",5,2
"Lundon","F",240,2
"Lundon","M",102,2
"Lundy","F",16,2
"Lundy","M",319,2
"Lundyn","F",798,2
"Lundyn","M",6,2
"Lundynn","F",87,2
"Lunell","F",87,2
"Lunelle","F",6,3
"Lunetta","F",86,3
"Lunette","F",285,3
"Lung","M",7,1
"Lunie","F",10,2
"Luniva","F",5,3
"Lunna","F",171,2
"Lunnie","F",11,2
"Lunnie","M",16,2
"Lunsford","M",34,2
"Luola","F",6,2
"Luong","M",5,1
"Lupe","F",18576,2
"Lupe","M",5995,2
"Lupie","F",74,2
"Lupin","M",5,2
"Lupita","F",5325,3
"Luqmaan","M",49,2
"Luqman","M",700,2
"Lura","F",9481,2
"Lura","M",5,2
"Lurae","F",95,2
"Lurah","F",5,2
"Luraine","F",5,3
"Lural","M",5,2
"Lurana","F",48,3
"Luray","F",27,2
"Lurdes","F",423,2
"Lurean","F",7,2
"Lureatha","F",12,3
"Luree","F",187,2
"Lureen","F",6,2
"Luren","F",5,2
"Luren","M",5,2
"Lurena","F",429,3
"Lurenda","F",5,3
"Lurene","F",890,3
"Lureta","F",6,3
"Luretha","F",502,3
"Luretta","F",341,3
"Luria","F",69,2
"Lurie","F",107,2
"Lurie","M",16,2
"Lurinda","F",15,3
"Lurine","F",252,3
"Lurla","F",10,2
"Lurlean","F",308,2
"Lurlee","F",5,2
"Lurleen","F",126,2
"Lurlene","F",881,3
"Lurley","F",16,2
"Lurlie","F",99,2
"Lurline","F",1885,3
"Lurlyne","F",5,3
"Lurton","M",5,2
"Lus","F",475,1
"Lusana","F",5,3
"Luscious","F",6,2
"Luseane","F",13,3
"Luserito","F",5,4
"Lusero","F",131,3
"Lusetta","F",5,3
"Lusha","F",5,2
"Lushana","F",6,3
"Lushawn","F",5,2
"Lushonda","F",5,3
"Lushus","F",5,2
"Lusi","F",5,2
"Lusia","F",237,2
"Lusiana","F",19,3
"Lusiano","M",46,3
"Lusila","F",27,3
"Lusine","F",97,3
"Lusio","M",5,2
"Luster","F",12,2
"Luster","M",1119,2
"Lusvin","M",5,2
"Luta","F",28,2
"Lutalo","M",10,3
"Lute","M",21,2
"Lutece","F",17,3
"Lutha","F",38,2
"Luther","F",435,2
"Luther","M",66022,2
"Luthera","F",14,3
"Luthien","F",15,2
"Luthor","M",5,2
"Luthur","M",37,2
"Luticia","F",92,3
"Lutie","F",735,2
"Lutina","F",5,3
"Lutisha","F",213,3
"Lutishia","F",5,3
"Lutitia","F",28,3
"Lutrecia","F",5,3
"Lutrell","F",5,2
"Lutrell","M",15,2
"Lutrelle","F",9,3
"Lutrica","F",10,3
"Lutricia","F",733,3
"Luttie","F",46,2
"Lutz","M",5,1
"Luu","M",5,1
"Luukas","M",5,2
"Luul","F",32,1
"Luv","F",64,1
"Luv","M",48,1
"Luva","F",64,2
"Luvada","F",84,3
"Luvell","M",10,2
"Luvella","F",5,3
"Luvena","F",119,3
"Luvender","M",5,3
"Luvenia","F",3932,3
"Luvera","F",10,3
"Luvern","F",107,2
"Luvern","M",266,2
"Luverna","F",127,3
"Luverne","F",847,3
"Luverne","M",1066,3
"Luvert","M",5,2
"Luverta","F",64,3
"Luvia","F",75,2
"Luvina","F",436,3
"Luvine","F",11,3
"Luvinia","F",237,3
"Luvonia","F",5,3
"Luvonne","F",5,3
"Luwam","F",41,2
"Luwana","F",320,3
"Luwanda","F",148,3
"Luwanna","F",173,3
"Lux","F",916,1
"Lux","M",249,1
"Luxanna","F",5,3
"Luxe","F",66,2
"Luxi","F",12,2
"Luxie","F",34,2
"Luxley","F",6,2
"Luxton","M",14,2
"Luxx","F",11,1
"Luxy","F",5,2
"Luz","F",25494,1
"Luz","M",912,1
"Luzclarita","F",41,4
"Luzdari","F",5,3
"Luzdary","F",15,3
"Luzelena","F",351,4
"Luzell","F",5,2
"Luzell","M",5,2
"Luzenia","F",5,3
"Luzer","M",19,2
"Luzero","F",11,3
"Luzetta","F",37,3
"Luzette","F",5,3
"Luzia","F",34,2
"Luziana","F",15,3
"Luziano","M",5,3
"Luzma","F",33,2
"Luzmar","F",5,2
"Luzmaria","F",706,3
"Luzmarie","F",45,3
"Luzmarina","F",6,4
"Luzmary","F",13,3
"Luzmila","F",5,3
"Luzviminda","F",12,4
"Lwren","F",14,1
"Ly","F",279,1
"Ly","M",119,1
"Lya","F",540,1
"Lyah","F",234,1
"Lyal","M",145,1
"Lyall","M",268,1
"Lyam","M",781,1
"Lyan","F",72,1
"Lyan","M",180,1
"Lyana","F",557,2
"Lyanah","F",11,2
"Lyandra","F",31,2
"Lyani","F",32,2
"Lyanie","F",5,2
"Lyann","F",265,1
"Lyanna","F",1258,2
"Lyannah","F",6,2
"Lyanne","F",390,2
"Lyanni","F",12,2
"Lyasia","F",48,2
"Lyba","F",34,2
"Lyberti","F",82,3
"Lybertie","F",5,3
"Lyberty","F",36,3
"Lycan","M",75,2
"Lycia","F",71,2
"Lycinda","F",5,3
"Lycrecia","F",5,3
"Lycurgus","M",7,3
"Lyda","F",4895,2
"Lyda","M",5,2
"Lydale","M",5,3
"Lyddia","F",5,2
"Lyde","F",6,2
"Lydea","F",58,2
"Lydell","F",10,2
"Lydell","M",1840,2
"Lyden","M",52,2
"Lydia","F",163869,2
"Lydia","M",271,2
"Lydiah","F",245,2
"Lydian","F",166,2
"Lydiana","F",83,3
"Lydiann","F",310,2
"Lydianna","F",46,3
"Lydianne","F",5,3
"Lydie","F",299,2
"Lydon","M",221,2
"Lydya","F",5,2
"Lyela","F",16,2
"Lyelah","F",5,2
"Lyell","M",140,1
"Lyfe","F",71,2
"Lyfe","M",177,2
"Lygia","F",76,2
"Lyia","F",11,1
"Lyiah","F",19,1
"Lyiam","M",16,1
"Lyjah","M",5,2
"Lyka","F",10,2
"Lykan","M",6,2
"Lyla","F",28294,2
"Lylah","F",4526,2
"Lylarae","F",7,3
"Lylarose","F",17,4
"Lylas","F",17,2
"Lyle","F",970,2
"Lyle","M",57471,2
"Lylee","F",111,2
"Lyleigh","F",12,2
"Lyles","M",11,2
"Lyli","F",27,2
"Lylia","F",357,2
"Lyliah","F",46,2
"Lylian","F",314,2
"Lyliana","F",343,3
"Lylianah","F",45,3
"Lyliann","F",5,2
"Lylianna","F",112,3
"Lylie","F",58,2
"Lylis","F",10,2
"Lylith","F",73,2
"Lylla","F",100,2
"Lyllah","F",36,2
"Lylli","F",33,2
"Lyllia","F",6,2
"Lyllian","F",548,2
"Lylliana","F",81,3
"Lyllianna","F",5,3
"Lyllie","F",86,2
"Lyllyan","F",10,2
"Lyly","F",115,2
"Lylybell","F",10,3
"Lyman","M",8502,2
"Lymari","F",40,3
"Lymon","M",185,2
"Lyn","F",7194,1
"Lyn","M",1561,1
"Lyna","F",906,2
"Lynae","F",1214,2
"Lynal","M",5,2
"Lynann","F",287,2
"Lynanne","F",192,3
"Lynard","M",107,2
"Lynasia","F",76,3
"Lynaya","F",13,2
"Lynch","M",25,1
"Lyncoln","F",111,2
"Lyncoln","M",235,2
"Lynda","F",77756,2
"Lynda","M",119,2
"Lyndah","F",7,2
"Lyndal","F",313,2
"Lyndal","M",398,2
"Lyndale","F",5,3
"Lyndale","M",25,3
"Lyndall","F",609,2
"Lyndall","M",296,2
"Lyndan","F",17,2
"Lyndan","M",5,2
"Lynde","F",432,2
"Lyndee","F",1083,2
"Lyndel","F",182,2
"Lyndel","M",425,2
"Lyndell","F",828,2
"Lyndell","M",1901,2
"Lyndelle","F",10,3
"Lynden","F",495,2
"Lynden","M",1302,2
"Lynder","F",5,2
"Lyndi","F",1675,2
"Lyndia","F",1103,2
"Lyndie","F",617,2
"Lyndin","F",31,2
"Lyndle","M",127,2
"Lyndley","F",17,2
"Lyndol","F",12,2
"Lyndol","M",99,2
"Lyndon","F",261,2
"Lyndon","M",8931,2
"Lyndora","F",52,3
"Lyndra","F",11,2
"Lyndsae","F",5,2
"Lyndsay","F",6691,2
"Lyndse","F",36,2
"Lyndsea","F",22,2
"Lyndsee","F",311,2
"Lyndsey","F",14207,2
"Lyndsey","M",32,2
"Lyndsi","F",1043,2
"Lyndsie","F",1472,2
"Lyndsy","F",622,2
"Lyndy","F",311,2
"Lyndyn","F",5,2
"Lyndze","F",16,2
"Lyndzee","F",63,2
"Lyndzey","F",16,2
"Lyndzi","F",59,2
"Lyndzie","F",138,2
"Lyndzy","F",6,2
"Lyne","F",202,2
"Lyne","M",5,2
"Lynea","F",383,2
"Lyneah","F",23,2
"Lynee","F",301,2
"Lyneisha","F",45,3
"Lynel","F",65,2
"Lynel","M",15,2
"Lynell","F",1961,2
"Lynell","M",812,2
"Lynelle","F",2215,3
"Lynese","F",46,3
"Lynesha","F",89,3
"Lyneshia","F",10,3
"Lynessa","F",94,3
"Lynet","F",18,2
"Lyneth","F",16,2
"Lynett","F",472,2
"Lynetta","F",1466,3
"Lynette","F",42849,3
"Lynette","M",53,3
"Lynex","F",13,2
"Lynford","M",311,2
"Lynh","F",10,1
"Lynia","F",147,2
"Lyniah","F",215,2
"Lynice","F",18,3
"Lynika","F",6,3
"Lynis","F",5,2
"Lynise","F",103,3
"Lynisha","F",108,3
"Lynissa","F",5,3
"Lynita","F",378,3
"Lynix","F",55,2
"Lynix","M",22,2
"Lyniya","F",5,2
"Lyniyah","F",18,2
"Lynk","M",55,1
"Lynken","M",44,2
"Lynkin","M",107,2
"Lynkoln","M",16,2
"Lynkon","M",41,2
"Lynlea","F",20,2
"Lynlee","F",1173,2
"Lynleigh","F",270,2
"Lynley","F",757,2
"Lynli","F",19,2
"Lynlie","F",49,2
"Lynly","F",6,2
"Lynmarie","F",19,3
"Lynn","F",181834,1
"Lynn","M",52250,1
"Lynna","F",1652,2
"Lynnae","F",1161,2
"Lynnai","F",7,2
"Lynnann","F",296,2
"Lynnanne","F",40,3
"Lynnasia","F",10,3
"Lynnaya","F",27,2
"Lynnda","F",676,2
"Lynndsey","F",5,2
"Lynne","F",61883,2
"Lynne","M",458,2
"Lynnea","F",1600,2
"Lynneah","F",34,2
"Lynneann","F",5,2
"Lynnel","F",106,2
"Lynnell","F",584,2
"Lynnelle","F",291,3
"Lynnen","F",6,2
"Lynnesha","F",11,3
"Lynnessa","F",5,3
"Lynnet","F",87,2
"Lynnete","F",5,3
"Lynnett","F",271,2
"Lynnetta","F",529,3
"Lynnette","F",15085,3
"Lynnex","F",76,2
"Lynnia","F",23,2
"Lynniah","F",85,2
"Lynnie","F",239,2
"Lynnie","M",16,2
"Lynnis","F",9,2
"Lynnise","F",10,3
"Lynnisha","F",11,3
"Lynnita","F",65,3
"Lynnix","F",97,2
"Lynnlea","F",17,2
